Dates,Volatility
2023-01-11,0.00010619440848929086
2023-01-12,0.00011825281227709485
2023-01-13,0.00011069622016959347
2023-01-16,0.00011745714481172707
2023-01-17,0.00013445439693259226
2023-01-18,0.00013953457615101098
2023-01-19,0.00010922614303651868
2023-01-20,0.00010745945348992846
2023-01-23,8.97511653789866e-05
2023-01-24,8.571693654063112e-05
2023-01-25,9.508942219979464e-05
2023-01-26,9.0501921989117e-05
2023-01-27,8.572018363499729e-05
2023-01-30,9.608882140944756e-05
2023-01-31,0.00010532406906346074
2023-02-01,0.00010561911663104062
2023-02-02,8.888830993973264e-05
2023-02-03,9.652942054782565e-05
2023-02-06,9.177667673709273e-05
2023-02-07,0.0001078405227750128
2023-02-08,0.00010288401162252437
2023-02-09,0.00010426105134155916
2023-02-10,9.705554439138741e-05
2023-02-13,0.00011720299214984625
2023-02-14,0.00011118002679008284
2023-02-15,0.00010687389514636497
2023-02-16,0.00011609245322597541
2023-02-17,0.00011015462625050727
2023-02-20,0.00012264354142393704
2023-02-21,0.00012808586204164074
2023-02-22,0.0001270586923897602
2023-02-23,0.00014563956245511314
2023-02-24,0.00013004347442910002
2023-02-27,0.0001445738394433452
2023-02-28,0.00013693117682543344
2023-03-01,0.0001532035630809296
2023-03-02,0.00011068099535615608
2023-03-03,0.0001268924193703595
2023-03-06,0.00011380534221871594
2023-03-07,0.00012761274458003861
2023-03-08,0.0001397099973231817
2023-03-09,0.00017029703281029035
2023-03-10,0.0001462156507792564
2023-03-13,0.00013655379578158785
2023-03-14,0.00013280897900591526
2023-03-15,9.154105910189276e-05
2023-03-16,9.507288006003906e-05
2023-03-17,0.00011644831147902662
2023-03-20,0.00010921631431307572
2023-03-21,0.00011295400317691068
2023-03-22,0.00014778009121617982
2023-03-23,0.0001302511646291411
2023-03-24,0.00014002388435635263
2023-03-27,0.00016393589748735698
2023-03-28,0.00016850920685733148
2023-03-29,0.0001740440227538236
2023-03-30,0.00012028313488801336
2023-03-31,0.0001283839605329983
2023-04-03,0.00014170356639718333
2023-04-04,0.00010504478970256051
2023-04-05,0.00010454658827477084
2023-04-06,0.00012755812581657767
2023-04-07,0.00013177515572504228
2023-04-10,0.00013737559400700875
2023-04-11,0.00031998686899491115
2023-04-12,0.00018907147798682874
2023-04-13,0.00013806741995649993
2023-04-14,0.00011218818484054984
2023-04-17,0.00011740226171716564
2023-04-18,0.00012046393511927783
2023-04-19,0.00010438895716125381
2023-04-20,9.260569759224914e-05
2023-04-21,0.00010094632042623698
2023-04-24,0.0001115308080040111
2023-04-25,0.0001250084276702542
2023-04-26,0.00011655145619970565
2023-04-27,8.850370413307116e-05
2023-04-28,7.907894107898222e-05
2023-05-01,8.642423765723833e-05
2023-05-02,9.274446600156216e-05
2023-05-03,7.974285879473979e-05
2023-05-04,7.900331365115529e-05
2023-05-05,8.681110004640494e-05
2023-05-08,7.435789399315833e-05
2023-05-09,6.474617223913884e-05
2023-05-10,6.712253441411946e-05
2023-05-11,5.876584360235188e-05
2023-05-12,6.373338089334298e-05
2023-05-15,7.594819713779206e-05
2023-05-16,7.341028946116649e-05
2023-05-17,6.826345803569482e-05
2023-05-18,6.716022359628012e-05
2023-05-19,6.945696351071565e-05
2023-05-22,6.718072248369951e-05
2023-05-23,7.065552341145516e-05
2023-05-24,7.10888263284335e-05
2023-05-25,7.490033922614279e-05
2023-05-26,6.604479986347956e-05
2023-05-29,6.654655402041434e-05
2023-05-30,7.536454528679928e-05
2023-05-31,6.332847232025601e-05
2023-06-01,5.864815430805559e-05
2023-06-02,7.945499777601413e-05
2023-06-05,7.43811082904911e-05
2023-06-06,8.046114816165765e-05
2023-06-07,8.433364527629122e-05
2023-06-08,6.96377917501786e-05
2023-06-09,6.325949853001429e-05
2023-06-12,6.62809865791958e-05
2023-06-13,7.129813695088381e-05
2023-06-14,7.364539864480063e-05
2023-06-15,7.198312964449401e-05
2023-06-16,6.487928051647261e-05
2023-06-19,6.577426464272021e-05
2023-06-20,7.857657019576425e-05
2023-06-21,6.321644645788211e-05
2023-06-22,3.960648191148251e-05
2023-06-23,4.130234383626982e-05
2023-06-26,4.244004843230249e-05
2023-06-27,4.664520355687517e-05
2023-06-28,4.8653093192071434e-05
2023-06-29,4.871989662037407e-05
2023-06-30,5.0134551034048846e-05
2023-07-03,5.86535892663555e-05
2023-07-04,3.316474283096509e-05
2023-07-05,3.478235076913137e-05
2023-07-06,2.9231480385132767e-05
2023-07-07,2.8585222022652963e-05
2023-07-10,3.075969972669011e-05
2023-07-11,3.0511823215930305e-05
2023-07-12,3.123729019222225e-05
2023-07-13,2.5444255473677897e-05
2023-07-14,2.206542996316843e-05
2023-07-17,2.270933445382097e-05
2023-07-18,2.039627339452972e-05
2023-07-19,2.0555097369041163e-05
2023-07-20,3.278212179300638e-05
2023-07-21,3.7584527122323734e-05
2023-07-24,4.2589883699690614e-05
2023-07-25,4.378717310662823e-05
2023-07-26,5.220343314008443e-05
2023-07-27,5.112771202109229e-05
2023-07-28,5.495344916502133e-05
2023-07-31,5.5584332277480184e-05
2023-08-01,6.074754389690097e-05
2023-08-02,6.349966440106498e-05
2023-08-03,8.498310677967565e-05
2023-08-04,7.386223138877272e-05
2023-08-07,7.941929780435272e-05
2023-08-08,7.282289946986757e-05
2023-08-09,7.139346889328165e-05
2023-08-10,6.464019336538445e-05
2023-08-11,6.928402750693924e-05
2023-08-14,6.616749796299478e-05
2023-08-15,6.301603103433575e-05
2023-08-16,5.951382787803704e-05
2023-08-17,5.155714075597361e-05
2023-08-18,5.808273712060354e-05
2023-08-21,5.892562199357226e-05
2023-08-22,5.606561098382906e-05
2023-08-23,5.860056933081343e-05
2023-08-24,5.4245310519173254e-05
2023-08-25,5.5376521481797055e-05
2023-08-28,5.273940287242645e-05
2023-08-29,4.7354820657057705e-05
2023-08-30,4.3172095652055896e-05
2023-08-31,4.045569066578172e-05
2023-09-01,4.911914439770796e-05
2023-09-04,5.552448733781362e-05
2023-09-05,6.05160812254359e-05
2023-09-06,6.51443017433826e-05
2023-09-07,6.592490182047648e-05
2023-09-08,6.724504525844082e-05
2023-09-11,6.79946207297528e-05
2023-09-12,6.645256025526625e-05
2023-09-13,6.325964544535421e-05
2023-09-14,5.921822321566422e-05
2023-09-15,6.376486669871199e-05
2023-09-18,5.70513560188826e-05
2023-09-19,5.2559192766142806e-05
2023-09-20,5.622768957417679e-05
2023-09-21,5.377904111896207e-05
2023-09-22,5.145583768581291e-05
2023-09-25,4.772167891793505e-05
2023-09-26,4.9718319363007245e-05
2023-09-27,4.428483723376415e-05
2023-09-28,5.916026456610543e-05
2023-09-29,5.2537100261615845e-05
2023-10-02,4.729413325165711e-05
2023-10-03,4.686171284411082e-05
2023-10-04,5.634321611713044e-05
2023-10-05,5.607717566595193e-05
2023-10-06,4.690355605461602e-05
2023-10-09,4.5839521315274334e-05
2023-10-10,5.311847915226309e-05
2023-10-11,5.444744193105523e-05
2023-10-12,7.157899379388247e-05
2023-10-13,6.782658567715654e-05
2023-10-16,8.743936440938202e-05
2023-10-17,8.205871492390514e-05
2023-10-18,9.193625391776966e-05
2023-10-19,8.983299612940657e-05
2023-10-20,9.435437075878507e-05
2023-10-23,8.363111282054007e-05
2023-10-24,7.036649008524173e-05
2023-10-25,6.42889228643724e-05
2023-10-26,7.581468453407643e-05
2023-10-27,7.499350239626153e-05
2023-10-30,6.673097637973366e-05
2023-10-31,6.585411484490133e-05
2023-11-01,6.37953480884428e-05
2023-11-02,5.445437624936107e-05
2023-11-03,5.759015185545782e-05
2023-11-06,5.229947847012457e-05
2023-11-07,4.9779582578055105e-05
2023-11-08,4.859897561097185e-05
2023-11-09,4.0950243206902594e-05
2023-11-10,3.678259523845567e-05
2023-11-13,3.7987870675442165e-05
2023-11-14,4.1775574340291315e-05
2023-11-15,4.344825670297309e-05
2023-11-16,4.071538186976631e-05
2023-11-17,4.1071954387558e-05
2023-11-20,4.046213490169087e-05
2023-11-21,3.670947097425752e-05
2023-11-22,4.3674872915857546e-05
2023-11-23,3.5080088209533925e-05
2023-11-24,3.355068946439685e-05
2023-11-27,3.368722545358008e-05
2023-11-28,3.521858272575106e-05
2023-11-29,4.083688901203493e-05
2023-11-30,4.608698419107968e-05
2023-12-01,5.505254737977531e-05
2023-12-04,4.891259459554547e-05
2023-12-05,4.692040731400545e-05
2023-12-06,4.969611867323164e-05
2023-12-07,4.086809576661154e-05
2023-12-08,3.807814974495055e-05
2023-12-11,3.765584043689271e-05
2023-12-12,4.245918416667104e-05
2023-12-13,3.5759391981453516e-05
2023-12-14,4.116691966440412e-05
2023-12-15,4.604170918590525e-05
2023-12-18,4.203318590641258e-05
2023-12-19,3.901846967751272e-05
2023-12-20,3.411398288014996e-05
2023-12-21,2.6924431501998705e-05
2023-12-22,2.6409889826160042e-05
2023-12-25,2.5672150855299248e-05
2023-12-26,2.5627504376368833e-05
2023-12-27,2.6329255097414948e-05
2023-12-28,2.7605220279073378e-05
2023-12-29,2.9096814188215895e-05
2024-01-01,2.732284755483718e-05
2024-01-02,2.7879223532664948e-05
2024-01-03,3.201820861395303e-05
2024-01-04,4.281067180897394e-05
2024-01-05,4.230451234441082e-05
2024-01-08,4.230484897659936e-05
2024-01-09,3.9166951234867375e-05
2024-01-10,3.4315249149839275e-05
2024-01-11,3.3015394304044136e-05
2024-01-12,3.253413716872594e-05
2024-01-15,3.545281706244647e-05
2024-01-16,4.192457014172796e-05
2024-01-17,4.021142070692958e-05
2024-01-18,3.895811559576637e-05
2024-01-19,3.741979517089413e-05
2024-01-22,3.323871670138174e-05
